rank,building_id,composite_score,completeness_pct,site_id,building_type,selected_as_source
774,Peacock_education_Weldon,62.25,43.18,Peacock,Education,False
775,Peacock_education_Karl,62.17,43.15,Peacock,Education,False
776,Peacock_education_Bianca,62.14,42.98,Peacock,Education,False
777,Peacock_education_Lucie,62.01,42.25,Peacock,Education,False
778,Fox_education_Vernon,61.73,42.45,Fox,Education,False
779,Rat_public_Angle,61.65,41.57,Rat,Public services,False
780,Rat_public_Andrea,60.97,40.29,Rat,Public services,False
781,Rat_assembly_Myrna,60.55,40.04,Rat,Entertainment/public assembly,False
782,Hog_education_Darryl,60.37,37.93,Hog,Education,False
783,Rat_health_Ann,60.0,38.84,Rat,Healthcare,False
784,Hog_office_Migdalia,59.84,99.99,Hog,Office,False
785,Hog_office_Miriam,59.84,100.0,Hog,Office,False
786,Fox_office_Thelma,59.81,99.99,Fox,Office,False
787,Hog_public_Crystal,59.81,100.0,Hog,Public services,False
788,Fox_office_Vicki,59.81,99.94,Fox,Office,False
789,Wolf_office_Nadia,59.8,99.98,Wolf,Office,False
790,Peacock_office_Annie,59.8,99.95,Peacock,Office,False
791,Wolf_office_Darleen,59.8,99.99,Wolf,Office,False
792,Robin_office_Serena,59.8,100.0,Robin,Office,False
793,Fox_office_Rowena,59.8,99.87,Fox,Office,False
794,Wolf_office_Cary,59.79,99.9,Wolf,Office,False
795,Bear_public_Lowell,59.79,99.98,Bear,Public services,False
796,Peacock_office_Effie,59.79,99.94,Peacock,Office,False
797,Hog_office_Patrick,59.78,99.96,Hog,Office,False
798,Robin_office_Antonina,59.78,100.0,Robin,Office,False
799,Hog_services_Kerrie,59.77,100.0,Hog,Services,False
800,Hog_office_Bill,59.77,100.0,Hog,Office,False
801,Hog_office_Sherrie,59.77,100.0,Hog,Office,False
802,Rat_assembly_Don,59.77,40.34,Rat,Entertainment/public assembly,False
803,Robin_office_Addie,59.77,100.0,Robin,Office,False
804,Hog_office_Richelle,59.76,99.99,Hog,Office,False
805,Bear_assembly_Jose,59.76,99.78,Bear,Entertainment/public assembly,False
806,Hog_office_Bessie,59.76,100.0,Hog,Office,False
807,Hog_office_Shawnna,59.75,100.0,Hog,Office,False
808,Fox_office_Joy,59.75,99.95,Fox,Office,False
809,Wolf_office_Bobbie,59.75,99.98,Wolf,Office,False
810,Hog_office_Randi,59.75,99.98,Hog,Office,False
811,Hog_office_Elsy,59.74,99.95,Hog,Office,False
812,Hog_services_Marshall,59.74,99.83,Hog,Services,False
813,Hog_office_Mike,59.74,100.0,Hog,Office,False
814,Hog_parking_Bernardo,59.74,99.99,Hog,Parking,False
815,Hog_assembly_Maribel,59.74,99.98,Hog,Entertainment/public assembly,False
816,Fox_public_Denny,59.73,99.96,Fox,Public services,False
817,Robin_office_Maryann,59.73,100.0,Robin,Office,False
818,Hog_services_Joe,59.73,99.89,Hog,Services,False
819,Fox_assembly_Sheldon,59.73,99.98,Fox,Entertainment/public assembly,False
820,Fox_assembly_Christie,59.72,99.86,Fox,Entertainment/public assembly,False
821,Hog_assembly_Jasmine,59.72,100.0,Hog,Entertainment/public assembly,False
822,Bear_public_Jocelyn,59.72,99.99,Bear,Public services,False
823,Hog_office_Sydney,59.72,100.0,Hog,Office,False
824,Hog_office_Merilyn,59.71,100.0,Hog,Office,False
825,Wolf_retail_Marcella,59.71,99.99,Wolf,Retail,False
826,Hog_office_Man,59.71,99.98,Hog,Office,False
827,Hog_office_Joey,59.7,99.99,Hog,Office,False
828,Hog_office_Valda,59.7,100.0,Hog,Office,False
829,Hog_office_Elizbeth,59.7,99.87,Hog,Office,False
830,Robin_office_Victor,59.69,100.0,Robin,Office,False
831,Hog_office_Myles,59.69,100.0,Hog,Office,False
832,Fox_office_Israel,59.69,99.98,Fox,Office,False
833,Hog_office_Leanne,59.69,99.99,Hog,Office,False
834,Fox_office_Susanne,59.69,99.98,Fox,Office,False
835,Hog_office_Napoleon,59.69,100.0,Hog,Office,False
836,Bear_science_Eleanor,59.68,99.65,Bear,Technology/science,False
837,Fox_office_Edythe,59.68,99.99,Fox,Office,False
838,Wolf_office_Emanuel,59.68,99.98,Wolf,Office,False
839,Fox_retail_Manie,59.67,99.91,Fox,Retail,False
840,Hog_office_Eloise,59.67,99.99,Hog,Office,False
841,Robin_office_Zelma,59.67,100.0,Robin,Office,False
842,Hog_office_Carri,59.67,99.58,Hog,Office,False
843,Peacock_assembly_Dena,59.67,99.77,Peacock,Entertainment/public assembly,False
844,Fox_office_Alice,59.66,99.98,Fox,Office,False
845,Hog_health_Jenny,59.66,99.9,Hog,Healthcare,False
846,Hog_health_Hisako,59.66,99.95,Hog,Healthcare,False
847,Wolf_public_Norma,59.65,99.99,Wolf,Public services,False
848,Hog_office_Josefina,59.65,99.99,Hog,Office,False
849,Hog_industrial_Quentin,59.65,100.0,Hog,Manufacturing/industrial,False
850,Hog_office_Lanell,59.65,99.99,Hog,Office,False
851,Fox_assembly_Johnnie,59.65,99.66,Fox,Entertainment/public assembly,False
852,Robin_public_Cami,59.64,100.0,Robin,Public services,False
853,Hog_office_Elnora,59.64,99.99,Hog,Office,False
854,Robin_office_Adolph,59.63,100.0,Robin,Office,False
855,Hog_office_Almeda,59.63,100.0,Hog,Office,False
856,Fox_office_Sheila,59.63,99.97,Fox,Office,False
857,Robin_office_Shirlene,59.63,100.0,Robin,Office,False
858,Fox_public_Bart,59.63,99.98,Fox,Public services,False
859,Hog_office_Candi,59.63,99.82,Hog,Office,False
860,Fox_assembly_Tony,59.62,99.99,Fox,Entertainment/public assembly,False
861,Fox_office_Carson,59.62,99.98,Fox,Office,False
862,Fox_office_Karima,59.62,99.99,Fox,Office,False
863,Wolf_office_Rochelle,59.61,99.9,Wolf,Office,False
864,Hog_office_Elke,59.61,99.93,Hog,Office,False
865,Fox_public_Martin,59.61,99.94,Fox,Public services,False
866,Fox_office_Clayton,59.61,99.99,Fox,Office,False
867,Hog_public_Octavia,59.61,100.0,Hog,Public services,False
868,Hog_health_Kesha,59.61,99.91,Hog,Healthcare,False
869,Fox_health_Lorena,59.61,99.77,Fox,Healthcare,False
870,Hog_office_Nancie,59.61,99.94,Hog,Office,False
871,Hog_office_Shon,59.61,100.0,Hog,Office,False
872,Fox_assembly_Adrianne,59.6,99.86,Fox,Entertainment/public assembly,False
873,Wolf_office_Elisabeth,59.6,99.99,Wolf,Office,False
874,Fox_lodging_Morris,59.59,99.9,Fox,Lodging/residential,False
875,Hog_office_Mari,59.59,99.99,Hog,Office,False
876,Wolf_assembly_Sallie,59.59,99.47,Wolf,Entertainment/public assembly,False
877,Hog_office_Cornell,59.59,99.16,Hog,Office,False
878,Fox_lodging_Frances,59.59,99.91,Fox,Lodging/residential,False
879,Fox_assembly_Renna,59.59,99.98,Fox,Entertainment/public assembly,False
880,Hog_office_Simon,59.59,99.99,Hog,Office,False
881,Peacock_office_Norman,59.58,99.89,Peacock,Office,False
882,Hog_lodging_Mauricio,59.58,99.99,Hog,Lodging/residential,False
883,Fox_assembly_Lakeisha,59.58,99.93,Fox,Entertainment/public assembly,False
884,Hog_office_Charla,59.58,99.99,Hog,Office,False
885,Hog_office_Corie,59.58,99.99,Hog,Office,False
886,Hog_office_Cordelia,59.58,99.99,Hog,Office,False
887,Hog_office_Sarah,59.58,99.98,Hog,Office,False
888,Peacock_office_Elton,59.57,99.86,Peacock,Office,False
889,Robin_public_Carolina,59.57,100.0,Robin,Public services,False
890,Hog_office_Alexis,59.57,99.99,Hog,Office,False
891,Fox_office_Bernard,59.56,99.98,Fox,Office,False
892,Robin_office_Gayle,59.56,100.0,Robin,Office,False
893,Fox_office_Yong,59.56,99.94,Fox,Office,False
894,Fox_assembly_Emma,59.56,99.93,Fox,Entertainment/public assembly,False
895,Hog_office_Leon,59.56,99.99,Hog,Office,False
896,Peacock_office_Julian,59.55,99.94,Peacock,Office,False
897,Fox_public_Lauren,59.55,99.94,Fox,Public services,False
898,Hog_office_Mack,59.55,99.2,Hog,Office,False
899,Wolf_science_Alfreda,59.55,99.96,Wolf,Technology/science,False
900,Hog_office_Byron,59.54,99.31,Hog,Office,False
901,Fox_office_Molly,59.54,99.9,Fox,Office,False
902,Wolf_retail_Toshia,59.54,99.99,Wolf,Retail,False
903,Fox_assembly_Cindy,59.54,99.94,Fox,Entertainment/public assembly,False
904,Robin_office_Sammie,59.54,100.0,Robin,Office,False
905,Robin_office_Dina,59.54,100.0,Robin,Office,False
906,Hog_parking_Cliff,59.54,99.78,Hog,Parking,False
907,Robin_assembly_Colleen,59.53,100.0,Robin,Entertainment/public assembly,False
908,Bear_lodging_Evan,59.53,99.78,Bear,Lodging/residential,False
909,Hog_office_Sonny,59.53,99.26,Hog,Office,False
910,Hog_office_Shawna,59.53,100.0,Hog,Office,False
911,Bear_science_Alison,59.53,99.81,Bear,Technology/science,False
912,Fox_office_Brandy,59.53,99.94,Fox,Office,False
913,Hog_office_Vera,59.52,99.99,Hog,Office,False
914,Robin_office_Soledad,59.52,99.97,Robin,Office,False
915,Hog_assembly_Colette,59.52,100.0,Hog,Entertainment/public assembly,False
916,Hog_parking_Antoinette,59.51,99.99,Hog,Parking,False
917,Peacock_public_Kelvin,59.51,99.94,Peacock,Public services,False
918,Fox_lodging_Stephan,59.51,99.89,Fox,Lodging/residential,False
919,Fox_food_Scott,59.5,99.91,Fox,Food sales and service,False
920,Bear_public_Valorie,59.5,99.99,Bear,Public services,False
921,Hog_office_Denita,59.5,100.0,Hog,Office,False
922,Hog_public_Brad,59.49,99.94,Hog,Public services,False
923,Fox_food_Francesco,59.49,99.97,Fox,Food sales and service,False
924,Fox_assembly_Cathy,59.49,99.32,Fox,Entertainment/public assembly,False
925,Hog_office_Lizzie,59.49,100.0,Hog,Office,False
926,Hog_office_Mary,59.48,100.0,Hog,Office,False
927,Hog_office_Roger,59.48,99.76,Hog,Office,False
928,Robin_office_Wai,59.48,99.75,Robin,Office,False
929,Hog_lodging_Hal,59.48,100.0,Hog,Lodging/residential,False
930,Fox_lodging_Wallace,59.48,99.98,Fox,Lodging/residential,False
931,Bear_public_Orville,59.47,99.99,Bear,Public services,False
932,Fox_office_Margarita,59.47,99.01,Fox,Office,False
933,Wolf_office_Joana,59.47,99.97,Wolf,Office,False
934,Peacock_lodging_Wes,59.47,99.94,Peacock,Lodging/residential,False
935,Peacock_office_Burl,59.47,99.95,Peacock,Office,False
936,Fox_parking_Tommie,59.47,99.94,Fox,Parking,False
937,Bear_assembly_Ruby,59.46,99.77,Bear,Entertainment/public assembly,False
938,Fox_public_Rhonda,59.46,99.96,Fox,Public services,False
939,Hog_office_Marilyn,59.45,99.22,Hog,Office,False
940,Fox_lodging_Winifred,59.45,99.98,Fox,Lodging/residential,False
941,Fox_office_Easter,59.44,99.38,Fox,Office,False
942,Peacock_assembly_Russ,59.44,99.73,Peacock,Entertainment/public assembly,False
943,Hog_office_Emmanuel,59.43,99.24,Hog,Office,False
944,Hog_public_Gerard,59.43,100.0,Hog,Public services,False
945,Hog_public_Kevin,59.43,100.0,Hog,Public services,False
946,Peacock_assembly_Socorro,59.43,99.93,Peacock,Entertainment/public assembly,False
947,Wolf_office_Haydee,59.42,99.99,Wolf,Office,False
948,Fox_lodging_Warren,59.42,99.94,Fox,Lodging/residential,False
949,Bear_public_Rayna,59.42,99.99,Bear,Public services,False
950,Hog_lodging_Ora,59.42,100.0,Hog,Lodging/residential,False
951,Bear_utility_Sidney,59.42,99.58,Bear,Utility,False
952,Peacock_lodging_Jamaal,59.42,99.94,Peacock,Lodging/residential,False
953,Bear_parking_Gordon,59.42,99.74,Bear,Parking,False
954,Fox_lodging_Jina,59.42,99.96,Fox,Lodging/residential,False
955,Hog_assembly_Dona,59.41,100.0,Hog,Entertainment/public assembly,False
956,Peacock_lodging_Lou,59.41,99.96,Peacock,Lodging/residential,False
957,Hog_office_Guadalupe,59.41,99.99,Hog,Office,False
958,Hog_lodging_Nikki,59.4,100.0,Hog,Lodging/residential,False
959,Fox_assembly_Gary,59.4,99.98,Fox,Entertainment/public assembly,False
960,Fox_public_Belle,59.4,99.89,Fox,Public services,False
961,Fox_office_Gaylord,59.39,98.56,Fox,Office,False
962,Fox_lodging_Isabell,59.39,99.98,Fox,Lodging/residential,False
963,Hog_warehouse_Rosanna,59.38,99.17,Hog,Warehouse/storage,False
964,Fox_assembly_Audrey,59.38,99.98,Fox,Entertainment/public assembly,False
965,Lamb_office_Vasiliki,59.38,99.75,Lamb,Office,False
966,Fox_assembly_Leeanne,59.37,99.94,Fox,Entertainment/public assembly,False
967,Hog_office_Garrett,59.37,99.0,Hog,Office,False
968,Hog_lodging_Francisco,59.37,100.0,Hog,Lodging/residential,False
969,Hog_lodging_Shonda,59.37,99.99,Hog,Lodging/residential,False
970,Bear_assembly_Beatrice,59.37,99.78,Bear,Entertainment/public assembly,False
971,Lamb_industrial_Venessa,59.36,99.74,Lamb,Manufacturing/industrial,False
972,Hog_office_Marlene,59.35,99.22,Hog,Office,False
973,Lamb_office_Stefani,59.34,99.61,Lamb,Office,False
974,Hog_office_Sung,59.34,98.61,Hog,Office,False
975,Hog_other_Noma,59.34,100.0,Hog,Other,False
976,Hog_office_Corey,59.33,99.36,Hog,Office,False
977,Robin_lodging_Renea,59.33,100.0,Robin,Lodging/residential,False
978,Hog_industrial_Jay,59.33,99.98,Hog,Manufacturing/industrial,False
979,Fox_lodging_Alana,59.32,99.98,Fox,Lodging/residential,False
980,Fox_warehouse_Pearl,59.32,99.45,Fox,Warehouse/storage,False
981,Eagle_office_Henriette,59.32,99.52,Eagle,Office,False
982,Robin_office_Donald,59.31,99.6,Robin,Office,False
983,Eagle_office_Bridgett,59.31,99.31,Eagle,Office,False
984,Fox_assembly_Terrell,59.3,99.26,Fox,Entertainment/public assembly,False
985,Fox_office_Juana,59.3,98.92,Fox,Office,False
986,Fox_office_Zachary,59.3,99.91,Fox,Office,False
987,Lamb_assembly_Cherie,59.3,100.0,Lamb,Entertainment/public assembly,False
988,Eagle_health_Lucinda,59.3,99.25,Eagle,Healthcare,False
989,Lamb_office_Velma,59.29,99.99,Lamb,Office,False
990,Hog_office_Darline,59.29,99.19,Hog,Office,False
991,Hog_industrial_Mariah,59.29,100.0,Hog,Manufacturing/industrial,False
992,Fox_lodging_Angla,59.28,99.89,Fox,Lodging/residential,False
993,Lamb_office_Callie,59.28,99.74,Lamb,Office,False
994,Eagle_health_Trisha,59.28,99.38,Eagle,Healthcare,False
995,Hog_lodging_Celeste,59.27,99.99,Hog,Lodging/residential,False
996,Fox_lodging_Helen,59.25,99.99,Fox,Lodging/residential,False
997,Eagle_health_Reba,59.24,98.96,Eagle,Healthcare,False
998,Fox_office_Demetrius,59.24,99.9,Fox,Office,False
999,Hog_other_Lynette,59.24,99.89,Hog,Other,False
1000,Bull_public_Jefferson,59.23,98.27,Bull,Public services,False
1001,Hog_office_Rolando,59.23,99.99,Hog,Office,False
1002,Peacock_lodging_Sergio,59.22,99.94,Peacock,Lodging/residential,False
1003,Hog_warehouse_Louise,59.22,99.99,Hog,Warehouse/storage,False
1004,Hog_lodging_Shanti,59.22,100.0,Hog,Lodging/residential,False
1005,Bull_assembly_Goldie,59.2,98.14,Bull,Entertainment/public assembly,False
1006,Peacock_office_Dara,59.2,99.78,Peacock,Office,False
1007,Fox_lodging_Stephen,59.2,99.98,Fox,Lodging/residential,False
1008,Peacock_lodging_Francesca,59.2,99.91,Peacock,Lodging/residential,False
1009,Fox_assembly_Dixie,59.19,99.9,Fox,Entertainment/public assembly,False
1010,Bull_assembly_Vanessa,59.19,98.28,Bull,Entertainment/public assembly,False
1011,Fox_assembly_Cecelia,59.19,99.98,Fox,Entertainment/public assembly,False
1012,Eagle_office_Mable,59.19,99.29,Eagle,Office,False
1013,Hog_office_Clemencia,59.18,98.51,Hog,Office,False
1014,Eagle_office_Randolph,59.18,99.51,Eagle,Office,False
1015,Robin_lodging_Armand,59.17,100.0,Robin,Lodging/residential,False
1016,Peacock_lodging_Matthew,59.17,99.94,Peacock,Lodging/residential,False
1017,Hog_food_Morgan,59.17,100.0,Hog,Food sales and service,False
1018,Peacock_office_Major,59.16,98.57,Peacock,Office,False
1019,Eagle_office_Jackie,59.16,98.97,Eagle,Office,False
1020,Bear_parking_Bruce,59.16,99.25,Bear,Parking,False
1021,Hog_office_Gustavo,59.16,100.0,Hog,Office,False
1022,Bull_office_Efren,59.15,98.4,Bull,Office,False
1023,Bull_assembly_Lesa,59.15,98.07,Bull,Entertainment/public assembly,False
1024,Bull_office_Yvonne,59.14,98.11,Bull,Office,False
1025,Peacock_lodging_James,59.14,99.58,Peacock,Lodging/residential,False
1026,Hog_industrial_Joanne,59.14,100.0,Hog,Manufacturing/industrial,False
1027,Eagle_office_Dallas,59.14,99.08,Eagle,Office,False
1028,Peacock_lodging_Terrie,59.14,99.77,Peacock,Lodging/residential,False
1029,Bull_office_Lilla,59.14,98.31,Bull,Office,False
1030,Lamb_assembly_Isa,59.14,99.49,Lamb,Entertainment/public assembly,False
1031,Eagle_office_Francis,59.13,98.97,Eagle,Office,False
1032,Hog_office_Nia,59.13,98.54,Hog,Office,False
1033,Eagle_public_Preston,59.13,99.5,Eagle,Public services,False
1034,Bull_services_Rachelle,59.11,98.15,Bull,Services,False
1035,Eagle_health_Jodi,59.11,99.42,Eagle,Healthcare,False
1036,Bull_office_Rob,59.11,97.77,Bull,Office,False
1037,Robin_lodging_Donna,59.11,100.0,Robin,Lodging/residential,False
1038,Hog_office_Betsy,59.1,100.0,Hog,Office,False
1039,Bull_office_Debbie,59.1,97.99,Bull,Office,False
1040,Fox_office_Berniece,59.09,99.89,Fox,Office,False
1041,Hog_assembly_Pedro,59.09,99.98,Hog,Entertainment/public assembly,False
1042,Lamb_health_Ken,59.08,100.0,Lamb,Healthcare,False
1043,Eagle_office_Ryan,59.08,98.74,Eagle,Office,False
1044,Bull_assembly_Amalia,59.07,98.15,Bull,Entertainment/public assembly,False
1045,Eagle_office_Sonya,59.07,98.98,Eagle,Office,False
1046,Hog_other_Tobias,59.07,100.0,Hog,Other,False
1047,Robin_lodging_Elmer,59.07,100.0,Robin,Lodging/residential,False
1048,Hog_office_Terry,59.06,99.94,Hog,Office,False
1049,Eagle_health_Reuben,59.06,98.56,Eagle,Healthcare,False
1050,Bear_assembly_Genia,59.06,99.05,Bear,Entertainment/public assembly,False
1051,Bull_assembly_Dorethea,59.05,98.1,Bull,Entertainment/public assembly,False
1052,Bull_assembly_Brandon,59.05,98.23,Bull,Entertainment/public assembly,False
1053,Eagle_office_Patrice,59.04,98.98,Eagle,Office,False
1054,Hog_services_Adrianna,59.03,100.0,Hog,Services,False
1055,Hog_office_Buford,59.02,99.05,Hog,Office,False
1056,Bull_office_Myron,59.02,97.66,Bull,Office,False
1057,Hog_lodging_Brian,59.02,99.99,Hog,Lodging/residential,False
1058,Bull_office_Anne,59.01,98.06,Bull,Office,False
1059,Bull_public_Hyun,59.01,98.13,Bull,Public services,False
1060,Bull_assembly_Gerri,59.0,98.14,Bull,Entertainment/public assembly,False
1061,Hog_lodging_Retha,59.0,98.27,Hog,Lodging/residential,False
1062,Eagle_office_Jeff,58.99,98.98,Eagle,Office,False
1063,Peacock_lodging_Mathew,58.99,99.72,Peacock,Lodging/residential,False
1064,Bull_assembly_Beau,58.99,98.29,Bull,Entertainment/public assembly,False
1065,Fox_parking_Felipa,58.99,99.7,Fox,Parking,False
1066,Bull_office_Sally,58.98,97.65,Bull,Office,False
1067,Robin_lodging_Dorthy,58.97,100.0,Robin,Lodging/residential,False
1068,Bull_assembly_Lance,58.96,98.22,Bull,Entertainment/public assembly,False
1069,Bull_office_Claudia,58.96,98.28,Bull,Office,False
1070,Bull_lodging_Dave,58.96,98.14,Bull,Lodging/residential,False
1071,Bull_lodging_Jeremiah,58.95,98.11,Bull,Lodging/residential,False
1072,Bull_office_Ivette,58.94,97.5,Bull,Office,False
1073,Hog_office_Catharine,58.94,97.39,Hog,Office,False
1074,Eagle_office_Lane,58.94,98.77,Eagle,Office,False
1075,Fox_assembly_Carlos,58.94,99.76,Fox,Entertainment/public assembly,False
1076,Eagle_lodging_Tressa,58.94,98.98,Eagle,Lodging/residential,False
1077,Hog_parking_Shannon,58.93,100.0,Hog,Parking,False
1078,Eagle_assembly_Portia,58.93,98.91,Eagle,Entertainment/public assembly,False
1079,Lamb_assembly_Tasha,58.93,99.87,Lamb,Entertainment/public assembly,False
1080,Eagle_office_Donovan,58.92,99.4,Eagle,Office,False
1081,Lamb_public_Vania,58.91,99.0,Lamb,Public services,False
1082,Robin_lodging_Celia,58.91,100.0,Robin,Lodging/residential,False
1083,Peacock_lodging_Chloe,58.9,99.77,Peacock,Lodging/residential,False
1084,Robin_lodging_Oliva,58.9,100.0,Robin,Lodging/residential,False
1085,Bull_assembly_Nick,58.89,97.42,Bull,Entertainment/public assembly,False
1086,Bull_assembly_Freddie,58.89,98.12,Bull,Entertainment/public assembly,False
1087,Bull_office_Chantel,58.88,97.39,Bull,Office,False
1088,Bull_lodging_Melissa,58.88,98.14,Bull,Lodging/residential,False
1089,Bull_office_Ella,58.87,98.26,Bull,Office,False
1090,Lamb_assembly_Bertie,58.86,99.9,Lamb,Entertainment/public assembly,False
1091,Eagle_lodging_Dawn,58.86,98.91,Eagle,Lodging/residential,False
1092,Bull_assembly_Gigi,58.85,97.42,Bull,Entertainment/public assembly,False
1093,Fox_assembly_Boyce,58.85,96.97,Fox,Entertainment/public assembly,False
1094,Eagle_health_Vincenza,58.84,99.41,Eagle,Healthcare,False
1095,Hog_assembly_Letha,58.84,97.9,Hog,Entertainment/public assembly,False
1096,Lamb_industrial_Enrique,58.83,100.0,Lamb,Manufacturing/industrial,False
1097,Robin_office_Lindsay,58.83,100.0,Robin,Office,False
1098,Bull_services_Nadine,58.83,98.25,Bull,Services,False
1099,Bull_office_Hilton,58.83,97.29,Bull,Office,False
1100,Eagle_lodging_Stephanie,58.82,98.81,Eagle,Lodging/residential,False
1101,Eagle_office_Freida,58.82,98.93,Eagle,Office,False
1102,Eagle_lodging_Casey,58.81,98.91,Eagle,Lodging/residential,False
1103,Hog_science_Max,58.8,97.31,Hog,Technology/science,False
1104,Eagle_lodging_Andy,58.8,99.58,Eagle,Lodging/residential,False
1105,Bull_assembly_Nathanial,58.79,96.81,Bull,Entertainment/public assembly,False
1106,Bull_services_Jeanmarie,58.78,97.38,Bull,Services,False
1107,Eagle_assembly_Josie,58.78,98.16,Eagle,Entertainment/public assembly,False
1108,Eagle_office_Isidro,58.78,98.87,Eagle,Office,False
1109,Bull_lodging_Abby,58.78,98.11,Bull,Lodging/residential,False
1110,Bear_lodging_Erick,58.77,99.78,Bear,Lodging/residential,False
1111,Robin_lodging_Phillip,58.77,99.62,Robin,Lodging/residential,False
1112,Bull_lodging_Carie,58.77,98.12,Bull,Lodging/residential,False
1113,Wolf_retail_Harriett,58.77,97.24,Wolf,Retail,False
1114,Eagle_lodging_Trina,58.76,98.98,Eagle,Lodging/residential,False
1115,Bull_lodging_Caren,58.76,98.24,Bull,Lodging/residential,False
1116,Eagle_office_Sheree,58.75,99.17,Eagle,Office,False
1117,Bull_lodging_Leonard,58.74,98.12,Bull,Lodging/residential,False
1118,Eagle_public_Ola,58.73,97.83,Eagle,Public services,False
1119,Eagle_office_Yadira,58.73,98.94,Eagle,Office,False
1120,Lamb_office_Peggy,58.72,99.19,Lamb,Office,False
1121,Bull_lodging_Perry,58.72,98.29,Bull,Lodging/residential,False
1122,Bull_lodging_Hugo,58.72,98.2,Bull,Lodging/residential,False
1123,Eagle_assembly_Herbert,58.72,99.31,Eagle,Entertainment/public assembly,False
1124,Eagle_lodging_Edgardo,58.7,98.98,Eagle,Lodging/residential,False
1125,Lamb_assembly_Alden,58.7,99.48,Lamb,Entertainment/public assembly,False
1126,Hog_office_Marlena,58.69,99.28,Hog,Office,False
1127,Bull_lodging_Lettie,58.69,98.11,Bull,Lodging/residential,False
1128,Eagle_office_Elvis,58.68,98.97,Eagle,Office,False
1129,Eagle_assembly_Benny,58.68,99.36,Eagle,Entertainment/public assembly,False
1130,Eagle_public_Minnie,58.67,97.93,Eagle,Public services,False
1131,Eagle_assembly_Ian,58.66,99.03,Eagle,Entertainment/public assembly,False
1132,Robin_office_Saul,58.65,99.98,Robin,Office,False
1133,Lamb_assembly_Dorothy,58.65,100.0,Lamb,Entertainment/public assembly,False
1134,Eagle_assembly_Estelle,58.63,98.95,Eagle,Entertainment/public assembly,False
1135,Gator_assembly_Blanca,58.63,97.12,Gator,Entertainment/public assembly,False
1136,Fox_assembly_Kathie,58.63,98.28,Fox,Entertainment/public assembly,False
1137,Eagle_office_Efrain,58.63,98.97,Eagle,Office,False
1138,Peacock_lodging_Nova,58.62,99.86,Peacock,Lodging/residential,False
1139,Hog_parking_Jeana,58.62,99.22,Hog,Parking,False
1140,Lamb_assembly_Cesar,58.61,99.74,Lamb,Entertainment/public assembly,False
1141,Lamb_assembly_Steven,58.61,99.87,Lamb,Entertainment/public assembly,False
1142,Hog_industrial_Jeremy,58.58,100.0,Hog,Manufacturing/industrial,False
1143,Lamb_industrial_Carla,58.58,100.0,Lamb,Manufacturing/industrial,False
1144,Bull_lodging_Elena,58.56,98.1,Bull,Lodging/residential,False
1145,Fox_office_Essie,58.55,99.89,Fox,Office,False
1146,Lamb_public_Gracie,58.54,99.6,Lamb,Public services,False
1147,Bull_services_Winford,58.54,98.15,Bull,Services,False
1148,Gator_public_Randall,58.53,96.71,Gator,Public services,False
1149,Eagle_assembly_Margret,58.51,97.57,Eagle,Entertainment/public assembly,False
1150,Bear_lodging_Dannie,58.5,99.75,Bear,Lodging/residential,False
1151,Eagle_public_Alvin,58.48,97.12,Eagle,Public services,False
1152,Eagle_office_Demetra,58.46,98.98,Eagle,Office,False
1153,Bull_lodging_Travis,58.46,97.12,Bull,Lodging/residential,False
1154,Gator_public_Beulah,58.45,96.43,Gator,Public services,False
1155,Fox_assembly_Bradley,58.44,97.04,Fox,Entertainment/public assembly,False
1156,Eagle_health_Amy,58.42,98.97,Eagle,Healthcare,False
1157,Bull_lodging_Charlotte,58.42,98.28,Bull,Lodging/residential,False
1158,Gator_public_Jayme,58.41,96.16,Gator,Public services,False
1159,Wolf_assembly_Elaine,58.4,97.75,Wolf,Entertainment/public assembly,False
1160,Eagle_assembly_Candice,58.4,98.87,Eagle,Entertainment/public assembly,False
1161,Gator_public_Marissa,58.39,96.02,Gator,Public services,False
1162,Gator_assembly_Marjorie,58.38,96.71,Gator,Entertainment/public assembly,False
1163,Gator_public_Cheri,58.38,96.43,Gator,Public services,False
1164,Gator_assembly_Loyce,58.37,96.3,Gator,Entertainment/public assembly,False
1165,Lamb_office_Bertha,58.36,100.0,Lamb,Office,False
1166,Bull_services_Juanita,58.35,97.38,Bull,Services,False
1167,Lamb_office_Raymond,58.35,99.74,Lamb,Office,False
1168,Gator_public_Leroy,58.33,96.43,Gator,Public services,False
1169,Gator_public_Marcie,58.32,96.3,Gator,Public services,False
1170,Hog_office_Catalina,58.32,99.24,Hog,Office,False
1171,Lamb_assembly_Katelyn,58.3,100.0,Lamb,Entertainment/public assembly,False
1172,Bull_lodging_Allen,58.3,98.29,Bull,Lodging/residential,False
1173,Gator_assembly_Enid,58.29,96.57,Gator,Entertainment/public assembly,False
1174,Bull_office_Nicolas,58.28,97.42,Bull,Office,False
1175,Eagle_public_Missy,58.27,97.3,Eagle,Public services,False
1176,Bull_lodging_Graciela,58.26,97.35,Bull,Lodging/residential,False
1177,Bull_lodging_Xavier,58.25,98.29,Bull,Lodging/residential,False
1178,Lamb_assembly_Elinor,58.25,100.0,Lamb,Entertainment/public assembly,False
1179,Robin_lodging_Pricilla,58.25,99.99,Robin,Lodging/residential,False
