epoch,step,test_loss,test_mae,test_rmse,train_loss,val_loss,val_mae,val_rmse
81,245,,,,,1625.691162109375,33.687652587890625,40.319862365722656
81,245,,,,1421.3408203125,,,
82,248,,,,,1549.460693359375,32.536556243896484,39.363189697265625
82,248,,,,1175.4638671875,,,
83,251,,,,,1475.077880859375,31.372669219970703,38.406742095947266
83,251,,,,1323.6318359375,,,
84,254,,,,,1402.8065185546875,30.40386962890625,37.45405960083008
84,254,,,,1269.860107421875,,,
85,257,,,,,1332.635986328125,29.455821990966797,36.505287170410156
85,257,,,,1233.857421875,,,
86,260,,,,,1264.984619140625,28.669727325439453,35.56662368774414
86,260,,,,1165.6571044921875,,,
87,263,,,,,1199.745361328125,27.950824737548828,34.6373405456543
87,263,,,,942.9471435546875,,,
88,266,,,,,1136.9222412109375,27.4056453704834,33.71827697753906
88,266,,,,906.0863647460938,,,
89,269,,,,,1076.6226806640625,26.919570922851562,32.811927795410156
89,269,,,,1017.0859375,,,
90,272,,,,,1018.7985229492188,26.429336547851562,31.918624877929688
90,272,,,,979.1564331054688,,,
91,275,,,,,963.9752197265625,25.93906593322754,31.047948837280273
91,275,,,,1010.2495727539062,,,
92,278,,,,,911.9083862304688,25.44638442993164,30.19782066345215
92,278,,,,912.973876953125,,,
93,281,,,,,863.3468627929688,24.95857810974121,29.382762908935547
93,281,,,,940.317626953125,,,
94,284,,,,,817.4976806640625,24.467876434326172,28.591915130615234
94,284,,,,712.5489501953125,,,
95,287,,,,,777.1962280273438,24.00724220275879,27.87824058532715
95,287,,,,662.552734375,,,
96,290,,,,,739.4298095703125,23.545108795166016,27.192459106445312
96,290,,,,664.54345703125,,,
97,293,,,,,703.7607421875,23.07514762878418,26.528491973876953
97,293,,,,930.169189453125,,,
98,296,,,,,670.5017700195312,22.59995460510254,25.8940486907959
98,296,,,,638.3755493164062,,,
99,299,,,,,641.7733154296875,22.152637481689453,25.33324432373047
99,299,,,,680.2548828125,,,
100,300,267.26055908203125,13.386125564575195,16.348106384277344,,,,
